filmtv_id,title,year,genre,duration,country,avg_vote,critics_vote,public_vote,total_votes,humor,rhythm,effort,tension,erotism,Labels
39960,Revanche,2008,2,121,98,7.4,7.33,7.0,76,0,1,1,2,1,7
23129,Deep End,1970,4,87,95,7.8,8.25,7.0,75,1,2,2,1,2,7
18282,Woyzeck,1979,4,73,113,7.2,6.77,8.0,75,0,2,3,3,1,7
71167,Backcountry,2014,4,92,106,6.1,6.22,6.0,75,0,1,0,1,0,7
4020,Macbeth,1972,4,140,95,7.4,7.1,8.0,74,0,2,3,3,1,7
9729,Raining Stones,1993,4,90,95,7.7,8.0,7.0,74,1,2,3,2,0,7
138514,1945,2017,4,91,119,7.6,8.07,7.0,74,0,0,0,0,0,7
12861,Herz aus Glas,1976,4,104,113,6.5,7.5,6.0,74,1,3,3,2,1,7
14571,The French Lieutenant's Woman,1981,1,99,95,7.6,8.07,7.0,74,0,1,2,2,2,7
19045,Felicia's Journey,1999,4,105,95,7.5,7.53,7.0,73,3,4,4,4,2,7
22960,Querelle,1982,4,106,113,7.3,7.44,7.0,73,1,2,4,2,2,7
64607,Fusi,2015,4,94,99,7.0,6.92,7.0,73,1,1,2,1,0,7
148801,Todos lo saben,2018,4,130,94,5.5,5.17,6.0,73,0,0,0,0,0,7
27976,Perfect Blue,1997,9,81,103,7.4,6.83,8.0,72,0,0,0,0,0,7
2003,"Dekalog, dwa",1989,4,57,91,8.1,8.09,8.0,72,0,3,5,4,0,7
175357,I Care a Lot,2020,4,118,95,6.0,5.5,6.0,72,0,0,0,0,0,7
21150,The Life and Death of Colonel Blimp,1943,4,163,95,8.6,8.56,9.0,72,2,3,3,2,0,7
36949,The Man from London,2007,4,132,119,7.9,8.18,8.0,72,0,3,0,4,0,7
25572,Nói Albinói,2003,4,93,99,6.9,6.92,7.0,72,2,2,1,2,1,7
25160,Code 46,2003,4,92,95,5.8,5.8,6.0,71,0,2,2,1,0,7
44635,Anonymous,2011,4,130,95,5.5,4.91,6.0,71,0,2,1,1,1,7
38085,Gokudô kyôfu dai-gekijô: Gozu,2003,7,125,103,7.1,6.5,8.0,71,2,2,2,1,1,7
61321,These Final Hours,2013,4,86,92,6.1,6.0,6.0,71,0,3,2,3,1,7
2006,"Dekalog, piec",1989,4,59,91,8.4,8.5,8.0,71,0,2,4,3,0,7
46878,In Darkness,2011,4,145,113,7.2,7.57,7.0,70,0,3,4,3,1,7
80233,Der Staat gegen Fritz Bauer,2015,4,105,113,6.9,7.2,7.0,70,0,1,2,1,0,7
51775,Post Tenebras Lux,2012,4,100,126,7.0,7.11,7.0,70,1,2,4,3,3,7
2004,"Dekalog, trzy",1989,4,58,91,7.7,7.67,8.0,70,0,3,4,3,0,7
78012,Hrútar,2015,4,90,99,7.0,6.92,7.0,69,2,3,3,3,0,7
43418,Let Me In,2010,4,116,95,5.4,4.77,6.0,69,0,2,1,2,1,7
49448,Mimi wo sumaseba,1995,9,111,103,7.8,7.8,8.0,69,2,2,0,0,0,7
37915,Suna no onna,1964,4,147,103,8.7,8.5,9.0,69,0,1,3,2,2,7
148462,La noche de 12 años,2018,4,123,94,7.5,7.57,7.0,69,0,0,0,0,0,7
2005,"Dekalog, cztery",1989,4,55,91,8.4,8.38,8.0,69,1,3,5,4,1,7
2007,"Dekalog, szesc",1989,4,58,91,8.6,8.67,9.0,69,0,3,4,3,2,7
12942,Land and Freedom,1995,4,109,95,6.9,6.82,7.0,69,1,3,3,2,1,7
10057,Im lauf der Zeit,1976,4,176,113,7.9,7.9,8.0,68,1,2,2,3,0,7
39122,Death Defying Acts,2007,4,97,95,4.1,3.75,5.0,68,0,2,1,2,0,7
84170,Umi yori mo mada fukaku,2016,4,117,103,6.6,6.5,7.0,68,0,0,0,0,0,7
59943,The Last Days on Mars,2013,5,95,95,5.6,5.88,5.0,67,0,0,0,0,0,7
8276,Hamlet,1948,4,153,95,7.8,8.07,8.0,67,1,2,3,3,0,7
40400,Kasi az Gorbehaye Irani Khabar Nadareh,2009,4,106,122,6.9,6.83,7.0,67,2,4,4,2,0,7
157439,Girl,2018,4,105,82,6.5,6.31,7.0,67,0,0,0,0,0,7
46917,Weekend,2011,4,96,95,7.2,7.09,7.0,67,2,3,4,3,3,7
42593,Route Irish ,2010,4,109,95,5.9,5.55,6.0,67,0,2,2,1,0,7
83338,Colossal,2016,5,110,94,5.7,5.55,6.0,66,0,0,0,0,0,7
62774,Every Thing Will Be Fine,2015,4,118,113,5.6,5.31,6.0,66,0,2,1,1,0,7
83260,Eddie the Eagle,2016,4,105,95,6.1,6.0,6.0,66,0,0,0,0,0,7
25706,El espíritu de la colmena,1973,4,97,94,8.5,8.59,8.0,66,1,1,3,2,1,7
27031,La demoiselle d'honneur,2004,4,110,113,7.2,7.2,7.0,66,1,2,1,2,1,7
34729,Time,2006,4,97,103,6.3,6.17,7.0,66,1,2,2,2,2,7
27828,Akahige,1965,4,185,103,8.2,7.78,9.0,66,0,1,0,2,0,7
32606,Tristan + Isolde,2006,4,125,113,6.0,5.86,6.0,66,0,2,0,2,0,7
11945,Get Carter,1971,2,112,95,7.5,7.5,7.0,65,0,2,2,2,0,7
2736,Ryan's Daughter,1970,4,193,95,8.2,8.33,8.0,65,0,2,2,2,0,7
166399,Der Goldene Handschuh,2019,4,115,113,6.4,5.43,7.0,65,0,0,0,0,0,7
27879,Él,1952,4,100,126,8.6,8.59,9.0,65,1,2,2,2,1,7
81677,Resident Evil: The Final Chapter,2017,5,106,113,4.9,4.89,5.0,65,0,1,0,1,0,7
19297,Yi ge dou bu neng shao,1999,4,106,115,7.4,7.56,7.0,65,1,2,2,1,0,7
145275,Foxtrot,2017,4,113,81,7.0,7.13,7.0,65,0,0,0,0,0,7
13623,Tacones lejanos,1991,4,113,94,6.9,7.3,7.0,65,2,3,0,3,2,7
4137,Marcelino pan y vino,1955,1,90,94,6.7,6.4,7.0,65,1,2,0,1,0,7
47306,Shadow Dancer,2012,4,96,95,6.9,7.38,6.0,65,0,3,2,3,0,7
11119,Ensayo de un crimen,1955,4,89,126,7.9,7.8,8.0,65,2,3,2,2,1,7
34848,Gedo senki,2006,9,115,103,5.5,5.0,6.0,65,1,2,1,1,0,7
27966,Campanadas de medianoche,1966,4,119,94,8.9,9.0,9.0,65,1,1,1,0,0,7
11194,Tristana,1970,4,99,94,8.0,8.18,8.0,65,1,3,3,2,2,7
148579,Peterloo,2018,4,154,95,7.2,7.64,7.0,65,0,0,0,0,0,7
34064,Casshern,2004,5,141,103,6.2,6.4,6.0,64,0,3,3,4,0,7
16952,Angst essen Seele auf,1973,4,93,113,7.9,7.91,8.0,64,1,3,4,4,1,7
53499,Blancanieves,2012,4,104,94,7.0,6.92,7.0,64,2,2,1,0,0,7
161589,Freaks,2018,4,104,106,6.1,6.5,6.0,64,0,0,0,0,0,7
40080,In the Name of the King: A Dungeon Siege Tale,2007,5,127,113,3.3,3.2,3.0,63,1,3,1,2,1,7
66376,Bai Ri Yan Huo,2014,4,106,115,7.0,7.38,7.0,63,0,2,2,2,0,7
28123,Entre tinieblas,1983,7,115,94,6.9,7.36,6.0,63,2,2,1,0,1,7
26529,Innocence: Kôkaku kidôtai,2004,9,100,103,7.9,7.46,8.0,63,0,2,3,3,0,7
165671,I Am Mother,2019,5,115,92,6.1,5.75,6.0,63,0,0,0,0,0,7
37061,XXY,2007,4,86,94,7.0,7.15,7.0,63,0,2,2,1,1,7
122975,El ciudadano ilustre,2016,4,117,114,7.4,7.5,7.0,63,0,0,0,0,0,7
12180,Mona Lisa,1986,4,101,95,7.4,7.82,7.0,63,0,2,2,2,1,7
78801,Alone in Berlin,2016,4,97,113,6.0,5.6,6.0,63,0,1,2,1,0,7
11306,Martha,1973,4,112,113,8.1,8.17,8.0,63,1,2,3,3,0,7
38219,Freedom Writers,2007,4,123,113,6.6,6.38,7.0,63,1,2,2,1,0,7
42863,Der letzte Mann,1924,4,77,113,8.7,9.23,8.0,62,0,0,1,0,0,7
27827,Dodès'ka-dèn,1970,4,140,103,8.1,7.36,9.0,62,0,0,0,0,0,7
61767,The Riot Club,2014,4,106,95,5.0,4.9,5.0,62,0,1,1,1,0,7
27034,Steamboy,2004,9,126,103,6.8,6.57,7.0,61,0,3,1,2,0,7
32330,La vida secreta de las palabras,2005,4,112,94,7.2,6.83,7.0,61,2,2,2,2,1,7
49387,The Divide,2011,5,121,113,5.5,5.33,6.0,61,0,3,2,4,2,7
59821,Tian zhu ding,2013,4,135,115,7.1,7.07,7.0,61,0,2,3,2,0,7
16448,The Winter Guest,1997,4,108,95,6.4,6.44,6.0,61,2,2,3,2,1,7
16173,The Sweet Hereafter,1997,4,110,106,7.5,7.75,7.0,61,0,2,3,3,0,7
36365,Takeshis',2005,7,108,103,6.4,6.36,6.0,61,1,2,2,1,0,7
36806,La masseria delle allodole,2007,4,122,112,6.3,5.38,7.0,61,0,4,4,3,3,7
21734,Rosencrantz and Guildenstern Are Dead,1990,7,117,95,7.0,6.82,7.0,61,2,2,2,1,0,7
26352,Tommy,1975,6,111,95,8.0,8.09,8.0,60,1,2,2,2,1,7
42493,The Time That Remains ,2009,4,105,95,6.5,7.0,6.0,60,1,3,2,2,0,7
139169,Jiang hu er nv,2018,4,150,115,7.1,7.27,7.0,60,0,0,0,0,0,7
25519,Whale Rider,2002,4,104,116,6.8,6.89,7.0,60,2,2,1,2,1,7
9920,Quatermass and the Pit,1967,5,97,95,7.8,7.2,8.0,60,1,2,1,2,0,7
128300,Mute,2018,5,126,95,5.2,5.0,5.0,60,0,1,0,1,0,7
70908,"Ich seh, Ich seh",2014,4,99,98,6.8,6.6,7.0,60,1,3,2,2,1,7
2690,Fedora,1978,4,114,113,7.7,7.94,7.0,59,1,2,2,3,0,7
8180,Bis Ans Ende Der Welt,1991,5,158,113,6.7,6.56,7.0,59,0,2,3,2,0,7
51318,The Seventh Son,2014,5,102,95,4.3,3.83,5.0,59,1,2,0,0,0,7
25520,Koroshi no rakuin,1967,2,92,103,8.1,8.14,8.0,59,1,3,1,2,1,7
46851,Perfect Sense,2011,4,92,113,6.2,5.89,6.0,59,0,2,2,2,1,7
15257,La promesse,1997,4,90,82,7.9,8.0,8.0,59,0,2,3,2,0,7
43574,The Human Resources Manager ,2010,4,103,81,6.5,6.36,7.0,59,2,2,3,2,0,7
21180,Gohatto,2000,4,100,103,7.9,8.0,8.0,59,0,2,3,2,1,7
15671,Auch Zwerge haben klein angefangen,1970,7,96,108,7.1,7.08,7.0,59,2,2,3,1,0,7
41308,The Young Victoria,2009,4,100,95,6.7,7.17,6.0,59,0,2,1,2,0,7
38820,Dead Man's Shoes,2004,4,90,95,7.4,7.93,7.0,59,1,3,2,4,1,7
7568,A Man for All Seasons,1966,4,120,95,7.3,7.67,7.0,59,1,3,3,2,0,7
51884,Infancia clandestina,2012,4,112,114,6.7,6.8,7.0,58,1,1,3,2,0,7
36815,Goodbye Bafana,2007,4,140,113,5.7,5.0,6.0,58,0,2,3,2,0,7
37379,Silk,2007,4,112,106,4.5,4.2,5.0,58,0,2,1,0,1,7
139338,On Chesil Beach,2017,4,110,95,6.3,6.82,6.0,58,0,0,0,0,0,7
28314,Dead or Alive: Hanzaisha,1999,5,105,103,7.3,7.25,7.0,57,0,0,0,0,0,7
21141,Gangster No. 1,2000,4,105,95,7.1,7.43,7.0,57,0,3,1,3,0,7
20051,A Zed and Two Noughts,1985,7,115,95,7.7,7.9,7.0,57,1,3,1,1,2,7
23023,Chikamatsu Monogatari,1954,4,110,103,9.1,9.29,9.0,57,2,3,3,3,4,7
41324,Yattâman ,2009,5,119,103,7.0,7.45,7.0,56,2,3,0,2,2,7
43971,Heisei tanuki gassen pompoko,1994,9,119,103,7.6,7.89,7.0,56,1,2,3,1,0,7
129736,Mary Magdalene,2018,4,120,95,6.4,6.73,6.0,56,0,0,0,0,0,7
167287,"Gospod postoi, imeto i' e Petrunija",2019,4,100,96,6.7,7.13,6.0,56,0,0,0,0,0,7
22575,Chopper,2000,4,94,92,6.7,6.5,7.0,56,1,3,1,3,1,7
13875,Rhapsody in August,1991,4,95,103,7.4,7.17,8.0,56,1,2,3,2,0,7
37008,Asylum,2005,4,99,95,6.5,6.4,7.0,56,0,3,2,3,2,7
30227,Proof,2005,4,100,95,5.0,4.57,5.0,56,0,2,1,0,0,7
67240,Koto no ha no niwa,2013,9,46,103,6.8,6.57,7.0,56,0,2,3,2,1,7
67988,Byôsoku 5 senchimêtoru,2007,9,63,103,6.9,7.0,7.0,55,0,0,0,0,0,7
7584,The Serpent's Egg,1977,4,119,108,6.5,6.0,7.0,55,1,3,3,3,1,7
65404,A Little Chaos,2014,4,116,95,5.4,5.38,6.0,55,1,2,0,0,1,7
53044,The Railway Man,2013,4,116,92,5.5,4.67,6.0,55,0,0,0,0,0,7
21767,Final Fantasy: The Spirits Within,2001,9,105,103,5.4,5.25,5.0,55,0,2,0,2,0,7
53516,Küf,2012,4,94,127,6.9,7.36,6.0,55,0,2,3,3,0,7
22251,Topâzu,1991,4,92,103,6.5,6.27,7.0,55,0,1,3,1,3,7
7700,The Belly of an Architect,1987,4,118,95,7.5,7.27,8.0,55,0,2,3,3,2,7
27563,"Ae Fond Kiss...,",2004,4,104,95,6.2,6.33,6.0,55,1,2,1,0,1,7
43042,Cirkus Columbia,2010,4,113,77,7.1,7.0,7.0,55,3,1,2,1,1,7
79721,The Eichmann Show,2015,4,90,95,6.5,7.0,6.0,55,0,1,2,1,0,7
27377,Walk On Water,2004,4,104,81,6.9,7.29,6.0,55,0,1,4,2,1,7
17654,Lola rennt,1998,4,81,113,6.5,6.67,6.0,55,1,4,2,2,0,7
81196,Hiso Hiso Boshi,2015,5,100,103,7.5,8.0,7.0,55,0,0,0,0,0,7
25552,Son de mar,2001,4,95,94,4.9,4.17,6.0,55,1,2,1,1,2,7
24598,Uzak,2003,4,109,127,7.1,7.15,7.0,54,1,1,3,0,1,7
5942,The Reflecting Skin,1990,4,99,95,7.1,7.44,7.0,54,0,2,2,3,1,7
159203,Nan fang che zhan de ju hu,2019,4,117,115,6.6,6.6,7.0,54,0,0,0,0,0,7
2002,"Dekalog, dziesiec",1989,4,57,91,7.9,8.0,8.0,54,1,2,3,1,0,7
39295,Ex Drummer,2007,6,90,82,6.9,6.4,7.0,54,2,2,1,1,0,7
27816,Narayama bushi-ko,1983,4,128,103,8.5,7.88,9.0,54,0,2,0,2,0,7
22725,Metropolis,2001,9,107,103,7.0,6.86,7.0,53,0,3,1,2,0,7
32785,Red Road,2006,4,113,95,6.8,6.8,7.0,53,1,2,2,1,1,7
53009,Wakolda,2013,4,90,114,6.8,6.85,7.0,53,0,2,2,2,0,7
1461,All Dogs Go to Heaven,1989,9,89,95,6.9,6.83,7.0,53,2,2,0,0,0,7
32753,Time Bandits,1981,5,110,95,6.6,6.64,7.0,53,0,0,0,0,0,7
9864,Der Stand der Dinge,1982,4,120,113,6.8,7.3,6.0,53,0,2,4,2,1,7
16851,Las edades de Lulù,1990,4,99,94,4.7,4.29,5.0,53,1,1,1,1,3,7
12666,Henry V,1989,4,135,95,7.6,7.88,7.0,53,0,2,3,2,0,7
11244,Naked,1993,4,126,95,7.6,7.27,8.0,53,1,2,3,2,1,7
12105,Bawang bieji,1993,4,170,115,7.3,7.64,7.0,53,0,2,2,3,1,7
44817,Tangshan dadizhen,2010,4,135,115,7.1,7.31,7.0,53,0,1,2,1,0,7
45223,The Whistleblower,2010,4,112,113,6.5,6.5,7.0,53,0,2,3,1,0,7
63836,Lauf Junge lauf,2013,4,108,113,6.7,6.75,7.0,53,0,2,4,3,0,7
2326,Khane-ye Doust Kodjast?,1987,4,85,122,8.5,8.59,8.0,53,1,3,5,3,0,7
12579,Once Were Warriors,1993,4,99,116,7.7,7.43,8.0,52,0,3,3,3,2,7
12445,Orlando,1992,4,92,95,7.2,7.43,7.0,52,2,2,2,1,1,7
9283,Sunday Bloody Sunday,1971,4,108,95,7.7,8.12,7.0,52,0,2,3,2,1,7
53207,How I Live Now,2013,4,101,95,6.1,6.43,6.0,52,0,3,2,3,1,7
2010,"Dekalog, dziewiec",1989,4,58,91,7.9,7.71,8.0,52,0,3,4,3,1,7
37901,Shurayukihime,1973,4,97,103,8.7,9.25,8.0,52,0,2,3,3,1,7
85442,Slava,2016,4,101,112,7.5,7.3,8.0,52,0,0,0,0,0,7
12719,Lisbon Story,1995,4,105,113,6.9,7.0,7.0,52,1,2,2,0,1,7
27059,Vanity Fair,2004,4,141,95,4.9,4.0,6.0,52,1,2,1,1,1,7
21882,The Navigators,2001,4,92,95,7.3,7.0,8.0,52,1,2,2,2,1,7
67264,Gui Lai,2014,4,111,115,6.0,5.4,7.0,52,0,2,3,1,0,7
17933,Tokyo-ken,1995,4,88,103,7.2,6.56,8.0,52,0,2,0,2,0,7
52909,Diana,2013,4,108,95,4.3,4.0,5.0,52,1,2,2,1,0,7
2676,Faust,1926,4,85,113,9.2,9.3,9.0,51,0,3,5,3,1,7
18126,The Go-Between,1971,4,93,95,8.0,8.5,8.0,51,1,2,2,2,1,7
13290,Jamón jamón,1992,4,94,94,5.8,6.22,5.0,51,1,2,1,2,2,7
36320,Requiem,2006,4,93,113,7.1,7.31,7.0,51,0,2,3,3,1,7
72785,Colonia Dignidad,2015,4,110,113,5.9,5.33,6.0,51,0,1,1,1,0,7
22842,Quadrophenia,1979,6,115,95,7.5,7.2,8.0,51,1,4,4,3,1,7
166369,Downton Abbey,2019,4,122,95,6.1,6.0,6.0,51,0,0,0,0,0,7
4221,Die Ehe der Maria Braun,1979,4,120,113,8.0,7.9,8.0,51,0,2,3,2,2,7
167015,Le jeune Ahmed,2019,4,84,82,7.3,7.46,7.0,51,0,0,0,0,0,7
145297,"Bedoone Tarikh, Bedoone Emza",2017,4,104,122,6.8,6.67,7.0,51,0,0,0,0,0,7
41627,Neco z Alenky ,1988,9,86,88,8.5,8.71,8.0,51,1,2,2,2,0,7
25590,Benny's Video,1992,4,105,98,7.6,7.57,8.0,50,0,0,2,2,2,7
45361,Bel Ami,2012,4,102,95,4.0,4.0,4.0,50,0,1,1,1,1,7
82622,Omohide poro poro,1991,9,118,103,8.3,8.5,8.0,50,0,0,0,0,0,7
46127,360,2011,4,115,95,5.8,6.09,6.0,50,1,2,1,1,1,7
3272,Great Expectations,1946,4,118,95,7.9,8.0,8.0,50,1,3,2,3,0,7
5512,Sissi,1955,1,121,98,6.1,6.25,6.0,50,1,2,0,0,0,7
4567,My Beautiful Laundrette,1985,4,93,95,6.9,6.9,7.0,50,1,3,3,2,1,7
69423,Strangerland,2015,4,112,92,5.6,5.33,6.0,50,0,1,1,1,1,7
9883,"In weiter Ferne, so nah!",1993,4,164,113,5.6,5.2,6.0,50,1,1,2,2,0,7
43940,Almanya - Willkommen in Deutschland,2011,0,97,113,6.7,6.4,7.0,50,3,3,3,2,1,7
48481,Great Expectations,2012,4,128,95,5.4,5.44,5.0,50,1,2,1,1,0,7
30997,Vital,2004,4,86,103,7.1,6.5,8.0,50,0,0,0,0,0,7
42643,Triangle,2009,4,99,95,6.5,6.56,6.0,50,0,3,2,3,0,7
20736,Yellow Submarine,1968,9,88,95,7.6,7.57,8.0,50,2,3,0,0,0,7
30743,Watership Down,1978,9,101,95,8.9,9.33,8.0,50,0,0,0,0,0,7
43959,Offside,2006,4,93,122,7.1,7.42,7.0,50,1,2,4,2,0,7
67274,Fehér isten,2014,4,107,119,6.2,6.5,6.0,50,1,3,3,2,1,7
2008,"Dekalog, siedem",1989,4,57,91,7.9,8.14,8.0,50,0,3,4,3,0,7
76144,Bakemono no Ko,2015,9,119,103,6.9,7.0,7.0,50,1,1,1,0,0,7
69019,Plemya,2014,4,80,85,7.0,6.7,7.0,49,0,2,3,2,2,7
53642,La cinquième saison,2012,4,93,82,6.9,7.0,7.0,49,1,2,3,2,0,7
32713,Elementarteilchen,2006,4,113,113,5.9,6.0,6.0,49,1,2,2,1,2,7
4211,Matango,1964,5,89,103,7.9,7.5,8.0,49,0,2,0,2,0,7
36733,Breaking and Entering,2006,4,120,95,6.0,5.89,6.0,49,0,2,1,1,1,7
46842,The Hunter,2011,4,100,92,6.1,6.11,6.0,49,0,1,1,1,0,7
12247,Man of Aran,1934,4,77,95,7.9,9.25,7.0,49,0,3,3,2,0,7
24365,A Hard Day's Night,1964,6,85,95,6.8,7.29,6.0,49,2,3,1,1,0,7
38709,Onibaba,1964,4,103,103,8.7,8.73,9.0,49,0,1,2,2,2,7
138265,Undir trénu,2017,4,89,99,6.7,6.38,7.0,48,0,0,0,0,0,7
172763,Klaus,2019,9,92,94,6.9,6.5,7.0,48,0,0,0,0,0,7
2009,"Dekalog, osiem",1989,4,56,91,7.6,8.0,7.0,48,0,2,4,2,0,7
36856,Dare mo shiranai,2004,4,141,103,7.9,7.55,8.0,48,0,3,5,2,0,7
24700,Hitori musuko,1936,4,77,103,8.6,8.44,9.0,48,0,2,3,1,0,7
39998,Darbareye Elly,2009,4,119,122,7.3,7.69,7.0,48,0,3,1,3,0,7
28939,Batalla en el cielo,2004,4,98,126,5.9,5.93,6.0,48,0,2,3,2,4,7
25144,Rosenstrasse,2002,4,120,113,6.6,6.33,7.0,48,0,2,4,3,0,7
2281,Women in Love,1969,4,133,95,7.7,7.58,8.0,47,1,2,3,2,2,7
24167,Kárhozat,1988,4,115,119,7.8,7.71,8.0,47,0,1,4,1,1,7
63428,Trash,2014,4,113,95,6.1,5.83,6.0,47,1,3,3,3,0,7
22285,Palmetto,1998,2,114,113,6.3,6.67,6.0,47,1,3,2,4,3,7
47376,The Mill and the Cross,2011,4,92,84,7.5,7.4,8.0,47,2,2,4,2,1,7
81402,D'Ardennen,2015,4,93,82,6.5,6.5,7.0,47,0,1,1,1,0,7
15408,Ju Dou,1990,4,95,115,8.2,8.2,8.0,47,0,2,2,2,1,7
152097,Ahlat Agaci,2018,4,188,127,7.6,7.88,7.0,47,0,0,0,0,0,7
40405,Le père de mes enfants ,2009,4,110,113,6.1,6.27,6.0,47,0,1,2,1,0,7
59803,La jaula de oro,2013,4,102,126,7.0,7.18,7.0,47,1,2,4,3,1,7
164075,The King,2019,4,133,92,6.1,5.71,6.0,47,0,0,0,0,0,7
54604,Marina,2013,4,110,82,6.2,6.17,6.0,47,1,2,2,1,1,7
30640,Paradise Now,2005,4,98,113,7.2,7.33,7.0,47,0,1,4,4,0,7
3072,Drowning by Numbers,1988,4,115,95,7.1,7.0,7.0,47,2,3,3,3,2,7
9772,Ladybird Ladybird,1994,4,102,95,7.7,8.0,7.0,47,0,2,3,3,0,7
20138,Kids Return,1996,4,107,103,7.5,7.56,8.0,46,1,2,2,1,0,7
803,Dance with a Stranger,1985,4,99,95,6.9,6.63,7.0,46,0,2,2,2,1,7
15605,Total Eclipse,1995,4,110,95,5.6,5.13,6.0,46,0,1,1,1,1,7
16404,Wilde,1997,4,116,95,6.2,6.0,6.0,46,1,2,2,1,1,7
16605,Amantes,1991,4,103,94,5.9,6.0,6.0,46,1,3,3,2,3,7
26152,Hakuchi,1951,4,166,103,8.3,8.45,8.0,46,0,2,3,2,0,7
7713,Die sehnsucht der Veronika Voss,1982,4,105,113,7.8,7.75,8.0,46,1,3,4,4,2,7
62052,Vi är bäst!,2013,4,102,84,6.4,5.9,7.0,46,2,2,1,0,0,7
3515,Accident,1967,4,105,95,7.8,8.07,8.0,46,1,3,4,3,1,7
21106,Liam,2000,4,90,95,7.0,7.6,6.0,46,0,1,3,2,0,7
44241,Das Ende ist mein Anfang,2010,4,98,113,5.8,5.67,6.0,46,0,1,2,0,0,7
43882,Coriolanus,2010,4,122,95,6.4,7.2,6.0,46,0,2,0,2,0,7
22167,Hundstage,2001,4,120,98,6.9,7.06,7.0,46,1,1,0,2,2,7
25850,The Mother,2003,4,112,95,6.7,7.08,6.0,46,0,2,3,2,2,7
6561,"Sissi, die Junge Kaiserin",1956,1,107,98,5.6,5.5,6.0,45,1,2,0,1,0,7
2013,Le déclin de l'empire américain,1987,4,103,106,7.3,7.57,7.0,45,2,2,3,2,1,7
60558,Son of a Gun,2014,4,109,92,5.4,5.5,5.0,45,1,2,0,2,2,7
4228,Maurice,1987,4,137,95,7.8,7.89,8.0,45,1,2,2,2,1,7
38472,Uç Maymun,2008,4,109,127,7.5,7.5,7.0,45,0,2,1,1,1,7
186446,Undine,2020,4,90,113,6.9,7.11,7.0,45,0,0,0,0,0,7
39114,Nordwand,2008,4,126,113,7.2,7.25,7.0,45,0,2,1,2,0,7
31402,Sorstalanság,2005,4,140,119,7.5,8.0,7.0,45,1,2,3,2,0,7
6493,Sid and Nancy,1986,4,89,95,6.2,5.67,7.0,44,1,3,0,1,1,7
55881,Belle,2013,4,105,95,6.0,5.17,7.0,44,0,0,0,0,0,7
154755,Daxiang xidi er zuo,2017,4,230,115,8.2,8.29,8.0,44,0,0,0,0,0,7
27074,Ned Kelly,2003,4,110,92,5.8,6.0,6.0,44,0,2,0,2,0,7
22627,Lost and Delirious,2001,4,103,106,5.6,4.8,6.0,44,0,2,0,2,1,7
56199,Los últimos días,2013,5,100,94,5.6,5.5,6.0,44,2,2,1,1,0,7
39370,Incendiary,2009,4,96,95,5.5,5.5,5.0,44,0,2,2,2,1,7
7859,"Ich will doch nur, dass ihr mich liebt",1976,4,104,113,7.9,8.15,8.0,44,0,2,3,2,0,7
11358,Before the Rain,1994,4,115,96,7.1,6.75,8.0,44,0,3,4,4,0,7
11245,Cry Freedom,1987,4,158,95,6.6,6.5,7.0,44,0,3,4,3,0,7
41175,The City of Your Final Destination ,2007,4,117,95,4.9,4.82,5.0,44,0,1,1,1,0,7
46430,Kotoko,2011,4,91,103,7.6,7.67,7.0,44,0,0,0,0,0,7
