filmtv_id,title,year,genre,duration,country,avg_vote,critics_vote,public_vote,total_votes,humor,rhythm,effort,tension,erotism,Labels
27010,L'amore ritrovato,2004,4,108,70,5.3,4.69,6.0,69,0,2,1,0,1,0
49845,Après mai,2012,4,122,42,6.5,6.38,7.0,69,0,0,0,0,0,0
44605,Hesher,2010,4,100,51,6.3,6.4,6.0,69,3,2,2,2,1,0
26397,Evilenko,2004,4,90,70,6.0,5.33,7.0,69,0,2,1,2,0,0
52569,L'écume des jours,2013,4,125,42,6.5,6.67,6.0,69,1,2,2,1,1,0
31136,L'ingorgo - Una storia impossibile,1978,0,126,70,7.0,7.18,7.0,69,1,2,2,2,1,0
24342,The Quiet American,2002,4,95,51,6.2,6.17,6.0,69,0,2,2,1,0,0
80631,Pericle il nero,2016,4,105,70,5.8,6.36,5.0,69,0,0,0,1,1,0
21205,Sweet November,2000,1,119,51,5.1,4.75,5.0,69,0,2,0,1,1,0
83217,Un monstruo viene a verme,2016,4,107,51,6.1,5.75,6.0,68,0,0,0,0,0,0
2977,Thieves Like Us,1974,4,123,51,7.7,7.83,8.0,68,2,3,2,4,2,0
25794,Nabbeun namja,2001,4,103,20,7.7,7.33,8.0,68,0,1,3,2,3,0
53231,La variabile umana,2013,4,83,70,5.0,5.2,5.0,68,0,2,3,2,0,0
142918,Captive State,2019,5,109,51,5.5,5.0,6.0,68,0,0,0,0,0,0
73603,Kollektivet,2016,4,111,53,5.6,5.18,6.0,68,0,0,0,0,0,0
6799,Star Trek IV. The Voyage Home,1986,5,119,51,6.8,6.6,7.0,68,3,3,2,2,1,0
4596,Flight of the Navigator,1986,5,87,51,5.9,5.67,6.0,68,2,3,2,2,0,0
7272,La tragedia di un uomo ridicolo,1981,4,115,70,6.3,6.0,7.0,68,0,2,3,2,1,0
49,Fail-Safe,1964,4,110,51,8.2,8.29,8.0,68,0,3,3,3,0,0
27642,Private,2004,4,90,70,7.2,7.46,7.0,68,0,2,3,3,0,0
7087,Invasion of the Body Snatchers,1978,5,115,51,7.5,7.8,7.0,68,0,3,2,4,1,0
18575,Il bagno turco. Hamam,1996,4,94,70,6.0,5.85,6.0,68,0,2,1,1,2,0
37393,Things We Lost in the Fire,2007,4,119,51,6.5,6.64,6.0,68,0,2,2,1,1,0
49316,Abraham Lincoln: Vampire Hunter,2012,5,110,51,4.5,4.38,5.0,68,1,2,0,1,1,0
22223,L'argent,1983,4,85,42,8.3,8.56,8.0,68,0,1,4,2,0,0
19143,Mouchette,1967,4,80,42,8.5,8.56,8.0,68,0,1,4,4,2,0
49138,The Sessions,2012,4,98,51,7.2,7.07,7.0,68,3,2,3,1,3,0
84321,Norman: The Moderate Rise and Tragic Fall of a New York Fixer,2016,4,117,51,6.5,7.0,6.0,68,0,0,0,0,0,0
66198,Midnight Special,2016,4,112,51,6.0,6.22,6.0,68,0,1,1,1,0,0
40307,Bakjwi,2009,4,133,20,7.4,7.2,8.0,68,0,0,0,0,0,0
20184,Lancelot du Lac,1974,4,85,42,7.2,7.16,7.0,67,0,1,3,1,0,0
20379,Holy Smoke,1999,4,114,51,6.2,6.62,6.0,67,0,2,1,1,2,0
3733,The Narrow Margin,1952,2,68,51,7.7,7.92,7.0,67,1,4,2,4,0,0
46137,4:44 Last Day on Earth,2011,4,82,51,6.6,7.06,6.0,67,0,2,3,1,1,0
778,Kiss of the Spider Woman,1985,4,119,51,7.7,7.75,8.0,67,1,2,4,3,2,0
83148,Sole cuore amore,2016,4,112,70,5.8,5.64,6.0,67,0,0,0,0,0,0
10001,La cicala,1980,4,100,70,7.2,6.44,8.0,67,1,2,0,2,3,0
9666,Zéro de conduite,1933,4,41,42,8.4,8.69,8.0,67,1,3,3,1,0,0
36091,A casa nostra,2006,4,101,70,6.5,6.86,6.0,67,0,2,2,1,1,0
12647,Blown Away,1994,4,121,51,6.0,6.0,6.0,67,1,3,0,3,0,0
30730,"Va, vis et deviens",2005,4,140,42,7.0,6.89,7.0,67,0,2,3,3,1,0
30267,Bubble,2005,4,73,51,7.3,7.57,7.0,67,1,2,2,3,2,0
2777,Steel Magnolias,1989,4,119,51,6.0,5.8,6.0,67,2,3,2,2,0,0
42132,Ondine ,2009,4,111,39,6.6,6.64,7.0,67,0,1,2,1,0,0
8756,All That Jazz,1979,4,123,51,7.8,8.0,8.0,67,2,3,3,2,3,0
11844,Lamerica,1994,4,125,70,7.4,7.61,7.0,67,0,2,3,2,0,0
6812,Staying Alive,1983,4,96,51,4.9,4.6,5.0,67,1,2,0,1,1,0
12469,Fearless,1993,4,123,51,7.0,7.6,6.0,67,0,2,2,3,0,0
2563,Estate violenta,1959,4,100,70,7.8,7.67,8.0,67,0,2,1,2,1,0
146253,Capri Revolution,2018,4,122,70,6.2,6.18,6.0,67,0,0,0,0,0,0
29872,Gummo,1997,4,89,51,7.1,7.07,7.0,67,0,0,0,0,0,0
162537,Tutto il mio folle amore,2019,4,97,70,6.4,5.92,7.0,67,0,0,0,0,0,0
50911,What Maisie Knew,2012,4,93,51,6.8,7.18,6.0,67,0,2,2,1,0,0
16669,The Boxer,1997,4,113,39,7.1,7.33,7.0,67,0,2,3,2,0,0
24898,Europa,1991,4,114,53,7.5,7.67,7.0,67,0,0,0,0,0,0
154801,Adrift,2018,4,105,51,6.0,5.75,6.0,67,0,0,0,0,0,0
84643,Grave,2016,4,95,42,6.4,6.1,7.0,67,0,0,0,0,0,0
4975,Othello,1952,4,95,51,8.6,8.38,9.0,67,0,2,4,3,0,0
3361,Havana,1990,4,140,51,6.0,5.89,6.0,67,0,2,2,2,1,0
25162,Um filme falado,2003,4,96,40,7.3,7.44,7.0,66,1,1,3,1,1,0
43176,Il primo incarico,2010,4,90,70,6.3,6.0,7.0,66,1,3,3,1,1,0
26764,"Faster Pussycat, Kill! Kill!",1966,7,83,51,7.0,7.22,7.0,66,2,3,2,2,1,0
14363,Little Odessa,1994,2,98,51,7.1,7.09,7.0,66,0,3,1,2,1,0
126320,Il ragazzo invisibile - Seconda generazione,2018,5,91,70,5.0,5.3,5.0,66,0,1,0,0,0,0
20409,Titus,1999,4,155,51,6.7,6.7,7.0,66,0,3,2,3,1,0
51968,Serena,2014,4,102,51,5.0,4.7,5.0,66,0,2,1,1,1,0
1654,Colors,1988,4,123,51,6.9,7.0,7.0,66,0,3,2,3,0,0
16654,Great Expectations,1997,4,110,51,4.8,4.0,6.0,66,0,2,1,1,2,0
50174,Iron Sky,2012,5,93,65,5.2,5.09,5.0,66,1,1,1,0,0,0
18935,Instinct,1999,4,125,51,5.3,4.67,6.0,66,0,1,2,1,0,0
45546,Poulet aux prunes,2011,4,91,42,6.0,5.67,6.0,66,1,2,1,0,0,0
33572,Notte italiana,1987,4,93,70,7.2,7.54,7.0,66,0,2,2,0,0,0
62005,La mia classe,2013,4,86,70,6.6,7.36,6.0,66,1,2,3,1,0,0
3902,Stanley & Iris,1989,1,101,51,6.5,6.43,7.0,66,1,2,1,1,1,0
15845,Opening Night,1977,4,144,51,7.8,7.75,8.0,65,1,2,2,1,1,0
23970,La chambre verte,1978,4,94,42,7.8,7.82,8.0,65,0,2,2,2,0,0
33259,Ultraviolet,2006,5,88,51,3.7,3.0,4.0,65,0,3,0,1,0,0
9593,Body Snatchers,1993,5,87,51,6.2,5.91,7.0,65,0,2,2,3,1,0
27799,The Barefoot Contessa,1954,4,128,51,8.3,8.5,8.0,65,0,2,2,2,0,0
37230,The Hunting Party,2007,4,103,51,6.0,6.2,6.0,65,1,2,1,1,0,0
143123,Easy - Un viaggio facile facile,2017,4,91,70,6.3,6.36,6.0,65,0,0,0,0,0,0
139131,Mary Poppins Returns,2018,6,124,51,5.5,5.45,6.0,65,0,0,0,0,0,0
165607,Lo spietato,2019,4,107,70,5.2,5.33,5.0,65,0,1,1,1,0,0
14854,Vesna va veloce,1996,4,92,70,6.7,6.79,7.0,65,1,2,2,1,1,0
11224,All That Heaven Allows,1955,4,89,51,7.8,7.75,8.0,65,0,3,2,2,1,0
64852,Une nouvelle amie,2014,4,105,42,6.7,6.76,7.0,65,3,3,1,0,2,0
576,The Argonauts,1963,3,95,51,7.3,6.8,8.0,65,1,2,0,2,0,0
8220,I fidanzati,1963,4,84,70,7.4,7.86,7.0,65,1,2,3,2,1,0
193476,The Devil All the Time,2020,4,138,51,6.3,6.0,7.0,65,0,0,0,0,0,0
170695,A Vida Invisível de Euridice Gusmão,2019,4,145,24,7.2,7.25,7.0,65,0,0,0,0,0,0
17799,Apt Pupil,1997,4,123,51,6.3,6.11,6.0,65,1,3,3,4,0,0
55703,The Mortal Instruments: City of Bones,2013,5,129,51,4.6,5.0,4.0,65,2,2,2,1,1,0
187518,Lacci,2020,4,100,70,6.2,5.93,6.0,65,0,0,0,0,0,0
15181,Star Trek: First Contact,1996,5,110,51,6.9,7.0,7.0,65,2,3,1,3,1,0
188118,Sputnik,2020,5,107,64,6.2,6.38,6.0,65,0,0,0,0,0,0
139542,Disobedience,2017,4,114,51,6.6,6.82,6.0,65,0,0,0,0,0,0
4049,Il maestro di Vigevano,1963,4,100,70,7.0,6.78,7.0,65,1,2,3,2,1,0
143059,Pacific Rim: Uprising,2018,5,111,51,4.8,4.5,5.0,65,0,0,0,0,0,0
83491,Ustica,2016,4,106,70,5.4,4.5,6.0,65,0,0,0,0,0,0
8650,In nome della legge,1948,4,99,70,7.8,7.93,8.0,65,0,3,4,4,1,0
21852,Luce dei miei occhi,2001,4,114,70,6.9,6.77,7.0,65,0,2,2,1,1,0
16658,The Boston Strangler,1968,4,116,51,7.5,7.71,7.0,65,0,2,2,3,0,0
170405,Vivarium,2019,4,97,51,6.0,5.56,7.0,65,0,0,0,0,0,0
3772,Kapò,1960,4,102,70,7.5,7.64,7.0,64,0,2,3,3,0,0
58195,Parkland,2013,4,92,51,6.0,6.25,6.0,64,0,2,3,2,0,0
26097,The Rescuers Down Under,1990,9,74,51,6.2,6.0,6.0,64,1,2,0,1,0,0
57790,The Fifth Estate,2013,4,129,51,5.1,5.0,5.0,64,0,2,2,1,0,0
18233,Fuori dal mondo,1999,4,100,70,7.1,6.91,7.0,64,1,2,3,1,0,0
271,Allegro non troppo,1977,9,85,70,7.9,7.83,8.0,64,2,3,2,0,0,0
39928,9,2009,9,79,51,6.6,6.2,7.0,64,1,3,3,2,0,0
143548,Light of My Life,2019,4,119,51,6.3,6.5,6.0,64,0,0,0,0,0,0
53452,La città ideale,2012,4,105,70,6.4,6.94,6.0,64,1,2,3,2,1,0
3585,L'innocente,1976,4,125,70,6.7,6.67,7.0,64,0,2,2,2,1,0
3419,Honkytonk Man,1983,4,122,51,7.5,7.69,7.0,64,3,3,2,3,2,0
7562,An Innocent Man,1989,4,113,51,5.7,5.14,6.0,64,0,2,0,2,0,0
8027,They Live by Night,1949,4,95,51,7.8,7.94,8.0,64,1,3,2,3,0,0
160679,Grâce à Dieu,2018,4,137,42,7.1,7.19,7.0,64,0,0,0,0,0,0
151351,Bumblebee,2018,5,113,51,6.1,6.4,6.0,64,0,0,0,0,0,0
30763,An Unfinished Life,2005,4,107,51,5.5,4.86,6.0,64,1,2,1,1,1,0
43860,You Don't Know Jack,2010,4,134,51,7.1,7.0,7.0,64,1,2,1,0,0,0
118695,Il permesso - 48 ore fuori,2016,2,93,70,5.4,5.38,5.0,64,0,0,0,0,0,0
5238,The Little Shop of Horrors,1986,6,93,51,7.4,7.89,7.0,64,3,3,0,2,0,0
3057,Gigi,1958,6,115,51,7.1,7.19,7.0,64,2,3,0,1,2,0
23631,Roberto Succo,2000,4,124,42,6.5,6.77,6.0,64,1,3,3,3,2,0
20828,Alphaville: une étrange aventure de Lemmy Caution,1965,5,98,42,7.0,6.6,7.0,64,3,1,4,3,2,0
22841,Qianxi manbo,2001,4,101,52,6.9,6.56,7.0,64,0,1,2,1,1,0
44976,Hwanghae,2010,4,140,20,7.7,8.0,7.0,64,0,3,2,2,0,0
2858,"Francesco, giullare di Dio",1950,4,80,70,7.5,7.63,7.0,64,1,2,3,0,0,0
12056,La città si difende,1951,4,85,70,7.9,7.33,8.0,64,0,3,0,2,0,0
15748,The Chamber,1997,4,110,51,6.3,6.6,6.0,64,1,2,3,3,1,0
13101,Ultimo minuto,1987,4,99,70,6.9,6.92,7.0,64,0,2,3,3,0,0
142045,Arctic,2018,4,110,51,6.4,6.09,7.0,63,0,0,0,0,0,0
16036,Happy Together,1997,4,93,32,7.8,7.83,8.0,63,3,4,4,1,3,0
41165,Broderskab,2009,4,90,53,6.9,7.33,6.0,63,0,3,3,2,0,0
14904,The Pillow Book,1996,4,126,42,7.0,6.71,7.0,63,1,2,2,2,3,0
32925,Hoodwinked,2005,9,80,51,6.3,6.17,6.0,63,0,0,0,0,0,0
13028,Don Juan DeMarco,1995,1,97,51,5.9,5.54,6.0,63,1,2,0,1,1,0
16647,The Set-Up,1949,2,75,51,8.0,8.33,8.0,63,1,3,2,2,1,0
3883,La leggenda del santo bevitore,1988,4,125,70,7.0,6.67,7.0,63,0,2,2,1,1,0
43135,Sorelle Mai,2010,4,100,70,6.8,7.21,6.0,63,0,2,4,3,0,0
20642,Baise-moi,1999,4,77,42,4.3,4.6,4.0,63,0,2,1,1,2,0
4511,Morte di un matematico napoletano,1992,4,104,70,6.6,7.0,6.0,63,0,1,4,2,0,0
3290,Touchez pas au grisbi,1954,2,94,42,8.6,8.75,8.0,63,1,3,2,3,1,0
19223,Forbrydelsens element,1984,2,95,53,6.7,6.31,7.0,63,1,2,2,3,1,0
1611,Cleopatra,1963,4,243,51,6.4,6.33,7.0,63,0,2,2,2,2,0
21679,Seconds,1966,5,106,51,7.9,8.08,8.0,63,0,2,1,3,2,0
31219,Arthur and the Minimoys,2006,9,103,42,5.8,5.6,6.0,63,2,3,0,0,1,0
27209,La vita che vorrei,2004,4,125,70,6.5,6.67,6.0,63,0,2,0,1,1,0
143126,Made in Italy,2018,4,104,70,5.1,4.83,5.0,63,0,0,1,0,0,0
37983,Horton Hears a Who!,2008,9,88,51,6.8,6.7,7.0,63,4,4,3,2,0,0
86782,The Maze Runner: The Death Cure,2018,5,141,51,5.2,4.6,6.0,63,0,0,0,0,0,0
1733,La commare secca,1962,4,98,70,6.7,7.0,6.0,63,1,2,2,3,0,0
39093,Roonevesht barabar asl ast,2009,4,106,70,5.8,5.87,6.0,62,1,3,1,0,0,0
9326,Firestarter,1984,5,114,51,5.6,5.33,6.0,62,1,2,1,2,0,0
19566,For Love of the Game,1999,4,138,51,5.2,5.14,5.0,62,1,2,1,1,0,0
36700,Dreamgirls,2006,6,131,51,6.3,6.0,7.0,62,1,2,0,1,1,0
10551,Diario di un vizio,1993,4,90,70,7.3,6.56,8.0,62,1,1,2,2,2,0
39342,Nights in Rodanthe,2008,1,97,51,4.6,4.14,5.0,62,1,2,0,0,1,0
83090,The Huntsman Winter's War,2016,5,114,51,4.9,4.7,5.0,62,0,0,0,0,0,0
35757,The Hoax,2006,4,100,51,6.2,6.36,6.0,62,1,2,1,1,0,0
9974,Porcile,1969,4,98,70,7.2,7.23,7.0,62,1,1,3,2,1,0
27423,"Maria, llena eres de gracia",2004,4,101,51,7.3,7.17,7.0,62,0,2,3,3,0,0
180901,18 regali,2020,4,115,70,6.2,5.64,7.0,62,0,0,0,0,0,0
26598,La spettatrice,2003,4,100,70,7.0,7.29,7.0,62,0,2,2,2,2,0
282,High Society,1956,6,107,51,7.0,7.67,6.0,62,2,3,0,0,1,0
24992,Oliver & Company,1988,9,72,51,5.7,5.6,6.0,62,1,2,0,0,0,0
11868,The Front,1976,4,95,51,7.2,7.56,7.0,62,2,2,3,2,0,0
136958,I Don't Feel at Home in This World Anymore,2017,4,96,51,6.7,7.0,6.0,62,0,0,0,0,0,0
177775,Color Out of Space,2019,5,111,51,5.8,6.0,6.0,62,0,0,0,0,0,0
5414,Il portiere di notte,1974,4,120,70,6.5,6.53,7.0,62,0,2,2,1,2,0
23620,Un viaggio chiamato amore,2002,4,96,70,5.3,5.5,5.0,62,1,2,2,1,1,0
15097,Blood & Wine,1996,2,104,51,6.5,6.9,6.0,62,1,3,2,3,2,0
138866,Most Beautiful Island,2017,4,80,51,6.1,6.38,6.0,62,0,0,0,0,0,0
2781,Il fischio al naso,1967,7,113,70,6.7,6.87,7.0,62,1,1,2,2,1,0
139155,Aftermath,2017,4,92,51,4.8,4.33,5.0,62,0,0,0,0,0,0
73929,Maryland,2015,4,100,42,5.9,6.3,6.0,62,0,1,1,1,0,0
21917,Safar e Ghandehar,2001,4,85,42,6.4,6.57,6.0,62,0,2,3,1,0,0
2251,A Woman of Paris: A Drama of Fate,1923,4,80,51,7.7,8.59,7.0,62,1,2,2,2,0,0
21941,Belphégor. Le fantôme du Louvre,2001,5,97,42,3.3,2.67,4.0,61,1,2,0,1,1,0
75772,Les Innocentes,2016,4,115,42,7.1,6.78,7.0,61,0,1,1,1,0,0
11318,Angel Face,1953,2,88,51,7.6,7.85,7.0,61,1,3,2,4,0,0
17499,Whore,1991,4,84,51,6.1,6.33,6.0,61,0,1,1,2,2,0
121245,Il padre d'Italia,2017,4,93,70,5.6,5.71,5.0,61,0,0,0,0,0,0
3442,Images,1972,4,101,51,7.8,8.13,7.0,61,1,2,3,3,1,0
165559,La Vérité,2019,4,106,42,6.2,6.46,6.0,61,0,0,0,0,0,0
7780,I vinti,1953,4,110,70,6.8,7.09,7.0,61,0,1,3,2,0,0
39410,Flash of Genius,2008,4,119,51,7.4,7.83,7.0,61,1,2,3,1,0,0
16462,Il deserto dei tartari,1976,4,150,70,7.3,7.41,7.0,61,0,2,2,1,0,0
7636,Valmont,1989,4,140,42,6.4,6.22,7.0,61,0,2,1,2,2,0
171535,L'immortale,2019,4,116,70,5.4,4.75,6.0,61,0,0,0,0,0,0
19441,Resources humaines,1999,4,100,42,7.6,7.54,8.0,61,0,1,3,2,0,0
7914,Red Sonja,1985,5,93,51,3.9,4.0,4.0,61,1,3,2,3,1,0
23786,Eight Legged Freaks,2002,5,99,51,4.8,5.0,5.0,61,2,2,1,2,0,0
20262,Sling Blade,1995,4,119,51,6.8,6.56,7.0,61,0,3,2,3,0,0
2949,Fury,1936,4,94,51,8.8,9.0,9.0,61,0,2,3,3,0,0
40896,Cirque du Freak: The Vampire's Assistant ,2009,5,109,51,6.3,7.0,6.0,60,1,3,0,2,0,0
23248,Ragazzi fuori,1990,4,110,70,7.3,7.63,7.0,60,1,3,4,3,2,0
114778,Wonderstruck,2017,4,120,51,6.6,7.0,6.0,60,0,0,0,0,0,0
37815,Parlami d'amore,2008,4,115,70,3.4,2.67,4.0,60,0,2,0,0,1,0
32243,Piano 17,2005,2,105,70,6.5,6.8,6.0,60,1,3,1,3,0,0
61749,La prima neve,2013,4,104,70,6.4,6.64,6.0,60,0,1,2,1,0,0
11740,The Rain People,1969,4,97,51,7.6,7.65,8.0,60,0,3,0,2,0,0
157435,Capharnaüm,2018,4,120,34,6.6,5.5,8.0,60,0,0,0,0,0,0
27054,Land of Plenty,2004,4,114,51,6.4,5.9,7.0,60,0,2,2,2,0,0
137517,120 battements par minute,2017,4,135,42,6.9,7.0,7.0,60,0,0,0,0,0,0
4560,Music Box,1989,4,123,51,7.4,7.38,7.0,60,1,2,3,3,1,0
55037,Third Person,2013,4,130,51,4.3,4.0,5.0,60,1,2,1,1,2,0
10541,Stacka,1925,4,92,4,8.6,8.58,9.0,60,0,3,4,3,0,0
15432,Marvin's Room,1996,4,105,51,6.2,6.18,6.0,60,1,2,1,1,0,0
20844,La peau douce,1964,4,98,42,6.6,6.09,7.0,60,1,2,3,2,1,0
41362,Dear John,2010,4,105,51,4.5,3.8,5.0,60,1,3,2,1,1,0
18341,Les Misérables,1998,4,135,51,6.2,6.0,6.0,60,0,2,1,2,0,0
10716,L'enfer,1993,4,105,42,7.5,7.67,7.0,60,1,3,3,3,2,0
167319,The Good Liar,2019,4,109,51,5.5,4.71,6.0,60,0,0,0,0,0,0
41530,La bella gente,2009,4,98,70,6.4,6.1,7.0,60,1,2,3,1,1,0
74034,Que Horas Ela Volta?,2015,4,114,24,6.6,7.0,6.0,60,3,3,2,0,1,0
27911,Le deuxième souffle,1966,4,150,42,8.8,9.08,9.0,60,0,2,0,3,0,0
7269,Mutiny on the Bounty,1935,4,133,51,8.6,8.25,9.0,60,0,3,2,3,1,0
48981,Acciaio,2012,4,95,70,4.6,4.33,5.0,59,0,1,3,1,0,0
615,Arrivano i Titani,1962,3,110,70,7.2,6.67,8.0,59,2,3,0,0,1,0
19057,La fille sur le pont,1999,4,90,42,6.9,6.45,7.0,59,0,2,0,2,1,0
41691,Letters to Juliet,2010,1,105,51,4.3,4.0,5.0,59,1,2,0,1,0,0
30918,Tian bian yi duo yun,2005,7,112,42,6.8,6.71,7.0,59,3,2,1,1,4,0
3611,Intolerance,1916,4,116,51,8.8,9.0,9.0,59,1,2,2,3,0,0
43158,Passione,2010,6,90,70,6.7,6.71,7.0,59,2,3,3,0,2,0
79040,L'estate addosso,2016,4,103,70,4.2,3.67,5.0,59,0,0,0,0,0,0
4330,The Natural,1984,4,118,51,6.6,6.63,7.0,59,1,3,2,1,0,0
