filmtv_id,title,year,genre,duration,country,avg_vote,critics_vote,public_vote,total_votes,humor,rhythm,effort,tension,erotism,Labels
13042,Mortal Kombat,1995,20,102,51,4.6,4.33,5.0,81,1,3,1,2,0,6
4920,Orca-Killer Whale,1977,20,92,51,6.5,6.54,6.0,80,0,2,0,2,0,6
2333,Bend of the River,1952,22,91,51,7.5,7.85,7.0,80,1,3,1,3,0,6
83718,Swiss Army Man,2016,20,95,51,6.6,6.4,7.0,80,0,0,0,0,0,6
165789,Rambo: Last Blood,2019,19,100,51,5.4,5.14,6.0,80,0,0,0,0,0,6
45598,Rampart,2011,19,105,51,6.5,7.08,6.0,80,0,2,2,2,1,6
69879,Taken 3,2015,19,107,42,4.5,4.56,5.0,80,0,2,1,2,0,6
70960,Gods of Egypt,2016,20,127,51,3.8,3.2,4.0,79,1,2,0,1,1,6
37957,Speed Racer,2008,19,129,51,5.5,5.67,5.0,79,1,3,0,1,0,6
45217,Conan the Barbarian,2011,19,112,51,4.0,3.6,4.0,79,0,2,0,2,0,6
83796,The Legend of Tarzan,2016,19,109,51,4.7,4.5,5.0,79,0,0,0,0,0,6
19460,The Edge,1997,20,117,51,5.8,5.57,6.0,79,2,2,2,3,1,6
15728,The Saint,1997,20,118,51,5.5,5.2,6.0,78,1,2,0,2,1,6
10988,Roma a mano armata,1976,21,95,70,6.3,6.0,7.0,78,0,2,0,2,0,6
129987,The Meg,2018,19,114,51,4.6,4.25,5.0,78,0,1,0,1,0,6
3096,Days of Thunder,1990,19,108,51,4.6,4.3,5.0,78,1,2,0,1,1,6
30916,Transporter: Extreme,2005,19,90,42,5.1,5.17,5.0,78,0,2,0,1,1,6
37138,Smokin' Aces,2006,19,95,95,5.3,5.14,6.0,78,1,2,0,1,0,6
20518,Il boss,1973,21,103,70,7.8,7.82,8.0,78,0,4,2,4,1,6
25121,Bulletproof Monk,2002,19,104,51,5.2,5.0,5.0,78,2,3,0,1,0,6
25693,Hollywood Homicide,2003,19,111,51,4.9,4.91,5.0,77,1,2,0,1,0,6
25602,The Shooting,1966,22,82,51,7.6,7.89,7.0,77,2,3,1,4,1,6
25124,Shanghai Knights,2003,19,114,51,4.6,4.17,5.0,77,1,2,0,1,0,6
3226,The Big Sky,1952,22,117,51,7.6,7.89,7.0,77,0,2,0,2,0,6
43169,Jianyu,2010,19,121,115,6.4,6.2,7.0,77,0,3,3,3,0,6
10987,Warlock,1959,22,123,51,7.6,7.86,7.0,77,0,2,2,3,0,6
51967,Dead Man Down,2013,19,110,51,5.4,5.1,6.0,77,0,3,0,2,1,6
12523,Geronimo,1994,22,115,51,6.5,6.5,7.0,76,0,3,3,3,0,6
59047,The Colony,2013,19,95,106,5.2,5.4,5.0,76,0,3,1,3,0,6
60943,Need for Speed,2014,19,125,51,4.7,4.86,5.0,76,1,3,1,1,0,6
10487,Aleksandr Nevskij,1938,18,97,4,8.1,8.36,8.0,76,1,3,5,3,0,6
144009,Den of Thieves,2018,19,125,51,5.6,5.33,6.0,76,0,0,0,0,0,6
13091,Yinghung bunsik II,1987,21,98,32,7.3,7.38,7.0,76,0,3,1,4,0,6
4638,Ulzana's Raid,1972,22,101,51,7.6,7.8,7.0,76,1,3,2,3,0,6
22489,Rush Hour 2,2001,19,90,51,5.6,5.22,6.0,76,2,3,0,2,1,6
8691,The Horse Soldiers,1959,22,119,51,7.8,8.0,8.0,76,1,2,1,2,0,6
22321,Collateral Damage,2002,19,115,51,4.8,4.5,5.0,75,0,2,1,1,0,6
5902,La resa dei conti,1966,22,108,70,6.7,6.56,7.0,75,2,3,2,2,1,6
52167,The Last Stand,2013,19,107,51,6.2,6.0,6.0,75,2,4,1,2,1,6
37520,The Kingdom,2007,19,110,51,5.6,5.56,6.0,75,1,4,3,4,1,6
1333,Wagon Master,1950,22,86,51,7.7,8.07,7.0,75,0,2,0,3,0,6
38215,Street Kings,2008,21,109,51,5.1,4.45,6.0,75,1,2,0,1,0,6
13096,Under Siege II,1995,19,100,51,5.1,4.75,5.0,75,0,2,0,1,0,6
70347,Point Break,2015,19,113,51,3.3,2.86,4.0,74,1,2,1,1,1,6
29792,Into the Blue,2005,19,110,51,5.1,5.5,5.0,74,1,2,0,1,1,6
145271,Dragged Across Concrete,2018,19,159,51,6.9,6.9,7.0,74,0,0,0,0,0,6
13607,La banda del Gobbo,1977,21,98,70,5.9,5.62,6.0,74,0,2,0,1,1,6
23428,Shaft,2000,19,99,51,5.4,5.2,6.0,74,1,2,0,1,1,6
11287,Hard Target,1993,19,100,51,6.1,6.27,6.0,74,0,3,0,3,1,6
7537,Coogan's Bluff,1968,21,92,51,7.0,7.23,7.0,74,1,3,1,3,1,6
10760,The Thomas Crown Affair,1968,19,106,51,6.7,6.83,6.0,73,3,3,2,3,3,6
53205,L'Extravagant voyage du jeune et prodigieux T.S. Spivet,2013,20,105,42,6.1,6.0,6.0,73,2,2,1,2,0,6
15023,White Squall,1996,20,120,51,5.7,5.71,6.0,73,0,2,0,2,0,6
19216,End of Days,1999,19,120,51,4.7,4.22,5.0,73,1,2,0,1,0,6
46934,G.I. Joe 2: Retaliation,2013,19,99,51,4.7,4.88,5.0,73,2,4,0,2,0,6
52924,Autoreiji: Biyondo,2012,19,110,103,7.3,7.22,7.0,72,0,2,0,2,0,6
28552,After the Sunset,2004,19,97,51,5.0,4.38,6.0,72,1,1,0,1,1,6
38002,Banlieue 13,2004,19,85,42,6.2,6.67,6.0,72,0,2,0,1,0,6
8643,High Sierra,1941,21,96,51,7.8,8.67,7.0,72,0,3,0,4,1,6
70703,A Walk in the Woods,2015,20,98,51,6.0,6.5,6.0,72,1,1,1,0,0,6
25321,Ballistic: Ecks vs. Sever,2002,19,91,51,3.5,3.0,4.0,72,0,2,0,1,0,6
4531,The Mosquito Coast,1986,20,114,51,7.2,7.4,7.0,72,0,2,3,3,0,6
4062,River of No Return,1954,20,100,51,6.8,6.88,7.0,72,0,3,0,2,2,6
14882,Eraser,1996,19,115,51,5.3,5.29,5.0,72,1,3,1,2,0,6
8191,The Killers,1946,21,105,51,8.5,8.59,8.0,72,1,4,1,3,0,6
3715,Ivan Groznyy,1944,18,100,4,8.8,8.92,9.0,71,0,3,4,3,0,6
42948,Vénus noire,2010,18,159,42,6.6,6.55,7.0,71,0,2,4,4,0,6
49398,Safe,2012,19,95,51,6.1,6.25,6.0,71,0,0,0,0,0,6
25235,Confidence,2003,19,97,51,5.4,5.0,6.0,71,1,2,0,1,0,6
33845,Pathfinder,2006,19,90,51,4.4,4.4,4.0,71,0,2,1,1,0,6
78167,El Abrazo de la Serpiente,2015,20,125,43,8.2,8.44,8.0,71,0,1,2,1,0,6
9985,Friendly Persuasion,1956,22,139,51,7.3,7.33,7.0,71,3,4,3,1,0,6
3260,Cheyenne Autumn,1964,22,154,51,7.1,7.36,7.0,71,1,2,2,3,0,6
27765,Ladder 49,2004,19,105,51,5.9,6.0,6.0,71,0,2,0,2,0,6
3617,The Prize,1963,23,135,51,7.2,7.1,7.0,71,2,3,1,2,1,6
43929,Faster,2010,19,98,51,4.9,4.6,5.0,71,0,2,0,1,0,6
61933,Teenage Mutant Ninja Turtles,2014,19,104,51,4.4,4.6,4.0,71,0,0,0,0,0,6
22485,Showtime,2001,19,95,51,4.9,4.86,5.0,70,2,2,0,1,0,6
38265,The Forbidden Kingdom,2008,19,113,51,6.1,6.13,6.0,70,2,3,0,0,0,6
3835,The Thief of Bagdad,1940,20,109,95,8.0,8.0,8.0,70,1,2,0,2,0,6
1957,Cyrano de Bergerac,1990,20,135,42,7.9,7.9,8.0,70,2,2,1,2,1,6
49339,Forces spéciales,2011,19,109,42,6.5,7.44,5.0,70,1,4,2,3,1,6
12218,La collina degli stivali,1969,22,99,70,5.8,5.78,6.0,70,1,2,1,1,0,6
4009,The First Great Train Robbery,1978,20,110,95,6.8,6.5,7.0,70,2,3,0,1,0,6
138,Internal Affairs,1990,21,112,51,6.5,6.57,6.0,70,0,2,1,2,2,6
16190,Oktjabr',1927,18,109,4,8.5,8.56,8.0,70,0,3,5,3,0,6
145273,Brawl in Cell Block 99 ,2017,19,132,51,6.7,7.0,6.0,69,0,0,0,0,0,6
45138,On the Road,2011,20,140,51,4.9,5.2,5.0,69,1,2,2,1,2,6
5828,Rancho Notorius,1952,22,89,51,7.8,8.3,7.0,69,1,2,1,3,1,6
1631,Raw Deal,1986,19,118,51,4.8,4.4,5.0,69,2,3,1,2,2,6
45041,Bitch Slap,2009,19,109,51,3.9,3.77,4.0,69,2,2,0,1,3,6
3551,The Unforgiven,1960,22,120,51,7.4,7.58,7.0,69,0,3,2,3,2,6
128193,Transformers: The Last Knight,2017,19,148,51,3.3,3.11,4.0,69,0,0,0,0,0,6
128058,Shin Gojira,2016,19,120,103,5.8,5.57,6.0,69,0,0,0,0,0,6
38049,Nim's Island,2008,20,96,51,3.9,3.0,5.0,69,1,2,0,1,0,6
4777,Un flic,1972,21,100,42,7.3,7.36,7.0,69,0,2,2,2,0,6
223,The Hanging Tree,1959,22,100,51,7.7,8.13,7.0,69,1,2,1,2,0,6
166279,Men in Black International,2019,19,115,51,4.7,4.5,5.0,68,0,0,0,0,0,6
3671,The Ipcress File,1965,23,109,95,7.5,7.57,7.0,68,1,3,1,3,0,6
47020,R.I.P.D.,2013,19,96,51,4.7,4.55,5.0,68,2,2,1,2,0,6
3725,Casino Royale,1967,23,126,95,5.2,4.64,6.0,68,2,2,0,0,1,6
15782,I quattro dell'Apocalisse,1975,22,105,70,5.9,5.7,6.0,68,0,2,1,3,1,6
150183,Mandy,2018,19,120,82,5.6,5.64,5.0,68,0,0,0,0,0,6
45521,The Son of No One,2011,21,95,51,5.5,5.67,5.0,67,0,2,1,2,0,6
30741,Assault on Precinct 13,2005,19,109,51,6.3,6.33,6.0,67,0,2,0,2,0,6
55722,Tracks,2013,20,110,92,6.1,6.5,6.0,67,1,2,3,2,1,6
45080,The Darkest Hour,2011,19,89,51,3.8,3.33,4.0,67,0,2,1,2,0,6
3749,Joe Kidd,1972,22,88,51,6.2,6.25,6.0,67,0,2,1,2,0,6
1598,Il cittadino si ribella,1974,19,105,70,6.2,5.71,7.0,67,0,2,1,3,0,6
3202,Gorillas in the Mist,1988,20,130,51,6.8,6.88,7.0,66,0,2,3,2,0,6
81136,Hardcore Henry,2015,19,90,64,4.7,4.0,5.0,66,1,2,1,1,1,6
42286,The Losers,2010,19,98,51,5.8,6.25,5.0,66,2,3,0,2,2,6
48472,The Cold Light of Day,2012,19,93,51,4.6,4.67,5.0,66,0,3,0,1,0,6
46854,The Double,2011,19,98,51,5.0,5.3,5.0,66,0,1,2,2,0,6
38079,Fool's Gold,2008,20,113,51,4.7,4.43,5.0,66,1,2,0,0,0,6
2955,The Left-Handed Gun,1958,22,102,51,7.8,7.69,8.0,66,0,3,2,3,0,6
6772,Jaws the Revenge,1987,20,91,51,3.7,3.5,4.0,66,0,3,2,3,0,6
136895,The Hitman's Bodyguard,2017,19,111,51,5.3,5.25,5.0,66,0,0,0,0,0,6
2951,Blind Fury,1989,19,87,51,5.1,4.67,5.0,66,0,3,0,2,0,6
1073,Lust for Life,1956,16,122,51,7.7,7.79,8.0,66,0,3,4,3,1,6
8975,Junior Bonner,1972,22,102,51,7.3,7.75,7.0,65,3,3,3,3,2,6
12873,La polizia ringrazia,1972,21,93,70,6.9,6.38,7.0,65,2,4,4,4,2,6
16410,Volcano,1997,19,100,51,4.7,4.75,5.0,65,0,2,1,3,0,6
39324,Never Back Down,2008,19,110,51,4.3,4.0,5.0,65,0,2,0,1,0,6
27357,Agents secrets,2004,23,109,42,5.7,6.6,5.0,65,0,3,0,3,0,6
9479,The Sand Pebbles,1966,20,181,51,7.3,7.7,7.0,65,0,2,0,3,0,6
16692,Keoma,1976,22,105,70,6.4,6.25,6.0,65,0,3,0,2,0,6
149103,Hunter Killer,2018,19,121,51,5.4,4.6,6.0,65,0,0,0,0,0,6
30328,Ride in the Whirlwind,1966,22,82,51,7.1,7.2,7.0,65,0,2,2,2,0,6
13222,Cutthroat Island,1995,20,120,51,6.2,6.11,6.0,65,2,3,1,2,1,6
143747,Robin Hood,2018,20,117,51,4.1,3.33,5.0,65,0,0,0,0,0,6
145161,Taeksi Woonjunsa,2017,19,137,20,7.4,7.38,7.0,65,2,3,3,3,1,6
13372,Critical Decision,1995,19,125,51,5.2,4.86,6.0,65,1,3,2,3,0,6
61807,The Gunman,2015,19,115,51,4.6,4.73,5.0,64,1,2,2,2,0,6
16476,The Killing of a Chinese Bookie,1976,21,129,51,7.6,7.71,7.0,64,1,2,1,2,1,6
73395,Goosebumps,2015,20,103,51,5.9,6.4,5.0,64,1,1,1,1,0,6
18956,The Thomas Crown Affair,1999,19,110,51,5.1,4.89,5.0,64,1,3,0,2,1,6
34981,Fangzhu,2006,19,100,32,7.0,7.11,7.0,64,1,3,0,2,0,6
73429,High-Rise,2015,19,112,95,5.5,5.25,6.0,64,0,0,0,0,0,6
154709,The First Purge,2018,19,97,51,4.4,3.67,5.0,64,0,0,0,0,0,6
14411,A Man Called Horse,1970,20,114,51,7.8,7.63,8.0,64,0,3,2,3,0,6
27994,Vertical Limit,2001,19,126,51,5.0,5.0,5.0,64,0,2,1,3,0,6
41780,Bangkok Dangerous ,2008,19,99,51,4.2,3.5,5.0,64,0,2,0,1,0,6
14133,Tombstone,1993,22,127,51,6.6,6.38,7.0,63,0,2,1,2,0,6
6234,Clash of the Titans,1981,20,118,51,6.6,5.5,8.0,63,1,1,0,0,1,6
84324,Geostorm,2017,19,109,51,4.8,5.0,5.0,63,0,0,0,0,0,6
4643,On Dangerous Ground,1951,21,79,51,7.8,8.0,8.0,63,0,3,0,3,0,6
7423,The Package,1989,23,108,51,6.6,6.67,7.0,63,0,2,0,3,0,6
64005,Hercules: The Legend Begins,2014,19,98,51,3.4,3.43,3.0,63,1,2,0,1,1,6
172591,Birds of Prey (And the Fantabulous Emancipation of One Harley Quinn),2020,20,108,51,5.4,5.6,5.0,63,0,0,0,0,0,6
12750,Three Godfathers,1948,22,106,51,7.4,7.64,7.0,63,1,3,1,2,0,6
21380,All Quiet on the Western Front,1930,15,138,51,8.4,8.29,9.0,62,0,2,2,3,0,6
175251,Greenland,2020,19,119,51,5.3,5.0,6.0,62,0,0,0,0,0,6
22599,Wild Bill,1995,22,98,51,6.7,7.0,6.0,62,0,2,0,2,0,6
1991,Sergeant Rutledge,1960,22,111,51,7.1,7.67,7.0,62,1,2,4,3,1,6
14199,Foreign Correspondent,1940,23,119,51,7.2,7.15,7.0,62,0,3,1,2,0,6
45778,Colombiana,2011,19,105,51,5.3,4.75,6.0,62,0,3,2,3,0,6
6994,Distant Drums,1951,22,101,51,7.4,7.5,7.0,62,0,3,1,4,1,6
47413,George Harrison: Living in the Material World,2011,17,208,51,7.5,7.73,7.0,62,1,2,4,0,0,6
20335,Romeo Must Die,2000,19,115,51,5.2,4.8,6.0,62,1,3,0,1,0,6
37928,Le Renard et l'enfant,2007,20,92,42,6.6,6.5,7.0,62,0,2,0,2,0,6
29591,La cité des enfants perdus,1995,20,112,42,6.1,5.93,6.0,62,0,2,1,3,0,6
26929,Walking Tall,2004,19,87,51,4.5,4.17,5.0,61,2,4,2,2,0,6
49637,A Lonely Place to Die,2011,20,99,95,6.0,6.4,6.0,61,0,0,0,0,0,6
37063,Alatriste,2006,20,147,42,5.3,5.0,6.0,61,0,2,2,1,0,6
2595,Faccia a faccia,1967,22,108,70,6.8,7.08,7.0,61,1,3,2,2,1,6
11615,The Spirit of Saint Louis,1957,16,136,51,7.0,7.12,7.0,61,0,2,0,3,0,6
77792,Bølgen,2015,19,105,8,4.8,4.0,6.0,61,1,2,1,3,1,6
8477,I clowns,1970,17,93,70,7.3,7.4,7.0,61,3,2,1,1,0,6
136542,Jungle,2017,19,115,92,6.3,6.4,6.0,61,0,0,0,0,0,6
7463,Apache,1954,22,89,51,7.6,7.75,7.0,61,0,3,4,3,0,6
30547,L'empire des Loups,2005,19,128,42,4.3,3.75,5.0,61,1,2,1,2,1,6
81075,Heist,2015,19,93,51,5.3,5.0,6.0,61,0,0,0,0,0,6
3775,The Karate Kid III,1989,19,112,51,4.2,3.25,5.0,61,0,2,0,2,0,6
10384,Napoli violenta,1976,21,95,70,6.4,6.09,7.0,61,0,3,0,2,0,6
8095,Woodstock,1970,17,184,51,8.1,8.43,8.0,61,0,3,2,0,0,6
1364,The Russia House,1990,23,118,51,5.7,5.58,6.0,61,1,2,0,3,1,6
80663,Free Fire,2016,19,90,42,6.2,6.33,6.0,60,1,1,0,0,0,6
18394,Taxi,1998,19,100,42,5.3,5.0,6.0,60,2,2,0,1,1,6
16274,Dobermann,1997,21,105,42,6.0,6.17,6.0,60,2,3,1,1,1,6
37445,Arsène Lupin,2004,19,131,42,3.9,3.2,5.0,60,1,3,1,2,1,6
13788,Tom Horn,1979,22,97,51,7.3,7.8,7.0,60,0,3,2,3,0,6
6906,Bite the Bullett,1975,22,131,51,7.3,7.86,7.0,60,1,3,2,2,1,6
2956,White Heat,1949,21,114,51,8.8,8.91,9.0,60,0,3,2,4,1,6
5897,Renegade. Un osso troppo duro,1987,19,92,70,5.7,4.33,7.0,60,2,3,0,1,0,6
24058,Nid de guêpes,2002,19,112,42,6.8,6.67,7.0,60,1,3,1,3,1,6
21777,Driven,2001,19,117,51,4.0,4.0,4.0,60,0,3,0,1,1,6
18907,Yellow Sky,1948,22,97,51,7.6,7.63,7.0,60,0,2,0,3,0,6
9618,The Alamo,1960,22,192,51,6.5,6.38,7.0,60,0,2,0,2,0,6
85781,USS Indianapolis: Men of Courage,2016,19,130,51,4.1,3.6,5.0,60,0,0,0,0,0,6
12899,Super Mario Bros,1993,20,104,51,4.0,3.29,5.0,60,2,2,0,1,0,6
2052,The Delta Force,1986,19,126,51,5.4,4.5,6.0,60,0,3,1,2,0,6
71949,The Last Witch Hunter,2015,19,106,51,4.2,4.25,4.0,59,1,2,0,2,0,6
79111,Unlocked,2017,19,98,95,4.9,4.67,5.0,59,0,1,1,1,0,6
6633,You Only Live Once,1937,21,85,51,8.0,8.0,8.0,59,0,2,3,2,1,6
17350,Hombre,1967,22,110,51,7.5,7.6,7.0,59,1,2,2,3,1,6
114750,Sleepless Night,2017,19,95,51,4.8,5.0,5.0,59,0,0,0,0,0,6
51296,Snitch,2013,19,95,51,5.4,5.43,5.0,59,0,3,1,2,0,6
41905,Nuremberg,2000,18,132,51,6.7,6.88,6.0,59,1,3,3,3,1,6
16965,Deep Rising,1997,19,106,51,4.9,4.57,5.0,59,0,2,0,1,0,6
27833,Tsubaki Sanjuro,1962,20,96,103,7.7,7.67,8.0,59,0,2,0,2,0,6
56836,Homefront,2013,19,100,51,5.3,5.33,5.0,59,0,0,0,0,0,6
24882,A Man Apart,2003,19,110,51,4.9,5.0,5.0,59,0,2,1,1,0,6
392,Flesh and Blood,1985,20,123,51,6.8,6.73,7.0,59,1,2,0,2,1,6
23309,Rio Grande,1950,22,105,51,7.3,7.14,7.0,59,1,2,1,2,0,6
1554,"Il cinico, l'infame, il violento",1977,21,100,70,5.2,4.29,6.0,59,0,2,0,1,0,6
4822,Occhio alla penna,1981,22,90,70,5.4,5.57,5.0,58,3,3,0,1,0,6
136901,The Foreigner,2017,19,114,95,6.3,6.33,6.0,58,0,0,0,0,0,6
4215,Medicine Man,1992,20,106,51,6.0,6.0,6.0,58,1,2,2,2,1,6
19328,Rush Hour,1999,19,92,51,5.7,5.8,6.0,58,1,3,0,0,0,6
39541,Transporter 3,2008,19,92,42,3.8,3.33,4.0,58,0,2,0,1,0,6
22982,The Ox-Bow Incident,1943,22,75,51,8.4,8.54,8.0,58,0,2,1,3,0,6
22148,Kiss of the Dragon,2001,19,98,42,6.3,6.5,6.0,58,1,4,0,1,0,6
14962,Chain Reaction,1996,20,106,51,4.4,4.0,5.0,58,0,3,2,1,0,6
6180,Scaramouche,1952,20,110,51,8.3,8.43,8.0,57,1,3,0,2,0,6
40116,The Sons of Katie Elder,1965,22,122,51,7.3,7.38,7.0,57,2,2,1,2,0,6
49400,Act of Valor,2012,19,101,51,5.0,4.9,5.0,57,0,3,2,3,0,6
40042,The Rum Diary,2010,20,120,51,5.6,5.38,6.0,57,1,2,0,1,1,6
75754,Ben-Hur,2016,18,141,51,4.0,3.57,4.0,57,0,1,0,0,0,6
18622,The Corruptor,1999,21,110,51,6.5,6.57,6.0,57,1,2,1,2,1,6
164533,Fast & Furious Presents: Hobbs & Shaw,2019,19,133,51,5.5,5.25,6.0,57,0,0,0,0,0,6
42815,Jonah Hex,2010,19,80,51,4.9,5.43,4.0,57,0,0,0,0,0,6
12317,Comizi d'amore,1964,17,90,70,7.6,7.43,8.0,57,0,2,2,0,0,6
54509,The Expatriate,2012,19,100,51,5.1,4.8,5.0,57,1,2,1,2,0,6
64409,Big Game,2014,19,90,65,5.2,5.8,5.0,56,2,3,1,1,0,6
148058,Skyscraper,2018,19,102,51,4.5,4.0,5.0,56,0,0,0,0,0,6
1300,Quigley Down Under,1990,22,119,51,6.8,6.75,7.0,56,1,3,2,3,1,6
51124,Stolen,2012,19,96,51,5.1,5.33,5.0,56,0,2,0,1,0,6
85013,In a Valley of Violence,2016,22,104,51,5.4,5.5,5.0,56,0,0,0,0,0,6
61617,Brick Mansions,2014,19,98,42,4.5,4.6,4.0,56,1,4,1,2,1,6
38725,War,2007,19,103,51,5.1,5.0,5.0,56,0,3,1,2,0,6
22411,Rollerball,2002,19,98,51,3.7,3.57,4.0,56,0,3,0,1,0,6
9627,Klute,1970,21,114,51,7.7,8.0,7.0,56,0,3,1,3,1,6
32581,Die Große Stille,2005,17,164,42,7.3,6.91,8.0,56,1,2,4,1,0,6
157833,Mile 22,2018,19,94,51,5.5,5.38,6.0,55,0,0,0,0,0,6
10252,Hearthquake,1974,19,120,51,5.4,5.0,6.0,55,1,3,1,3,0,6
159997,Anna,2019,19,118,42,5.8,5.17,6.0,55,0,0,0,0,0,6
14778,Street Fighter,1995,19,97,51,3.5,3.0,4.0,55,1,2,0,1,0,6
2469,...e poi lo chiamarono Il Magnifico,1972,22,125,70,6.2,6.29,6.0,55,2,2,0,1,0,6
8731,The Adventures of Robin Hood,1938,20,102,51,7.6,7.85,7.0,55,1,3,1,2,1,6
29791,Stealth,2005,19,121,51,4.0,3.6,4.0,55,0,2,0,1,0,6
174055,Jumanji: The Next Level,2019,20,114,51,5.6,5.5,6.0,55,0,0,0,0,0,6
9914,Universal Soldier,1992,19,102,51,4.7,4.33,5.0,55,0,2,0,1,0,6
50938,Grupo 7,2012,19,92,94,6.7,7.33,6.0,54,1,4,3,3,2,6
8122,Kickboxer,1989,19,98,51,5.3,4.86,6.0,54,0,2,1,2,0,6
189,Air America,1990,20,106,51,5.2,5.14,5.0,54,0,3,0,2,0,6
8661,The Conquest of Paradise,1992,18,160,95,6.2,6.33,6.0,54,1,2,2,2,1,6
3716,Ivanhoe,1952,20,106,51,7.0,6.83,7.0,54,1,2,2,1,0,6
13076,One-Eyed Jacks,1961,22,138,51,7.5,7.56,7.0,54,0,1,2,3,0,6
41115,Takers,2010,19,107,51,4.9,4.6,5.0,54,0,2,0,1,0,6
7066,Tepepa,1968,22,136,70,6.9,7.0,7.0,54,1,2,1,2,1,6
3332,Gunga Din,1939,20,117,51,6.6,7.0,6.0,54,1,2,2,1,0,6
32337,Dog Soldiers,2002,19,105,95,6.9,7.38,7.0,54,2,4,1,3,0,6
25397,Yinghung bunsik III,1989,21,115,32,6.8,7.2,6.0,54,1,3,1,3,1,6
6137,Blood on the Moon,1948,22,87,51,7.3,7.5,7.0,54,1,3,1,2,1,6
32949,Chaos,2005,19,98,106,5.7,6.0,5.0,54,1,3,1,3,0,6
41005,Barbarossa,2009,18,139,70,3.9,3.92,4.0,53,0,2,0,1,0,6
